,city,latitude,longitude,date,wind_direction,wind_speed,wind_gust
832,San Francisco,37.7771,-122.42,2023-05-05,252.8,15.1,21.9
833,San Francisco,37.7771,-122.42,2023-05-06,230.8,15.9,27.7
834,San Francisco,37.7771,-122.42,2023-05-07,286.8,16.9,26.4
835,San Francisco,37.7771,-122.42,2023-05-08,246.2,16.4,27.1
836,San Francisco,37.7771,-122.42,2023-05-09,277.6,21.4,33.3
837,San Francisco,37.7771,-122.42,2023-05-10,270.8,17.7,31.1
838,San Francisco,37.7771,-122.42,2023-05-11,269.2,18.8,32.2
839,San Francisco,37.7771,-122.42,2023-05-12,282.5,20.7,32.2
840,San Francisco,37.7771,-122.42,2023-05-13,306.0,16.2,27.7
841,San Francisco,37.7771,-122.42,2023-05-14,313.6,13.5,22.4
842,San Francisco,37.7771,-122.42,2023-05-15,305.9,16.2,26.4
843,San Francisco,37.7771,-122.42,2023-05-16,291.3,20.5,34.4
844,San Francisco,37.7771,-122.42,2023-05-17,296.0,21.3,34.0
845,San Francisco,37.7771,-122.42,2023-05-18,280.4,18.0,32.2
846,San Francisco,37.7771,-122.42,2023-05-19,279.4,16.0,31.1
847,San Francisco,37.7771,-122.42,2023-05-20,267.5,17.3,33.3
848,San Francisco,37.7771,-122.42,2023-05-21,281.7,18.9,21.9
849,San Francisco,37.7771,-122.42,2023-05-22,292.0,17.4,29.8
850,San Francisco,37.7771,-122.42,2023-05-23,230.8,17.1,27.7
851,San Francisco,37.7771,-122.42,2023-05-24,234.7,15.7,28.4
852,San Francisco,37.7771,-122.42,2023-05-25,240.9,20.3,29.4
853,San Francisco,37.7771,-122.42,2023-05-26,252.3,17.3,31.1
854,San Francisco,37.7771,-122.42,2023-05-27,270.3,18.7,31.9
855,San Francisco,37.7771,-122.42,2023-05-28,249.8,14.4,29.9
856,San Francisco,37.7771,-122.42,2023-05-29,241.9,20.1,33.3
857,San Francisco,37.7771,-122.42,2023-05-30,267.4,19.2,31.4
858,San Francisco,37.7771,-122.42,2023-05-31,258.0,16.8,33.3
859,San Francisco,37.7771,-122.42,2023-06-01,235.2,16.6,30.6
860,San Francisco,37.7771,-122.42,2023-06-02,277.4,17.1,28.9
861,San Francisco,37.7771,-122.42,2023-06-03,299.7,18.6,29.8
862,San Francisco,37.7771,-122.42,2023-06-04,307.1,19.8,36.1
863,San Francisco,37.7771,-122.42,2023-06-05,266.9,17.8,33.3
864,San Francisco,37.7771,-122.42,2023-06-06,231.1,20.7,32.2
865,San Francisco,37.7771,-122.42,2023-06-07,254.1,15.9,31.1
866,San Francisco,37.7771,-122.42,2023-06-08,289.1,17.3,29.9
867,San Francisco,37.7771,-122.42,2023-06-09,272.7,18.3,31.1
868,San Francisco,37.7771,-122.42,2023-06-10,280.6,16.1,24.2
869,San Francisco,37.7771,-122.42,2023-06-11,260.2,15.8,21.9
870,San Francisco,37.7771,-122.42,2023-06-12,236.7,13.6,19.7
871,San Francisco,37.7771,-122.42,2023-06-13,277.3,16.9,29.9
872,San Francisco,37.7771,-122.42,2023-06-14,304.8,17.7,36.7
873,San Francisco,37.7771,-122.42,2023-06-15,284.4,17.9,35.6
874,San Francisco,37.7771,-122.42,2023-06-16,311.0,19.1,36.8
875,San Francisco,37.7771,-122.42,2023-06-17,301.7,19.1,32.7
876,San Francisco,37.7771,-122.42,2023-06-18,264.6,23.0,40.3
877,San Francisco,37.7771,-122.42,2023-06-19,279.2,26.9,39.8
878,San Francisco,37.7771,-122.42,2023-06-20,285.0,22.5,39.8
879,San Francisco,37.7771,-122.42,2023-06-21,275.1,19.4,35.7
880,San Francisco,37.7771,-122.42,2023-06-22,244.8,18.9,30.3
881,San Francisco,37.7771,-122.42,2023-06-23,250.0,17.0,29.1
882,San Francisco,37.7771,-122.42,2023-06-24,272.1,19.9,32.8
883,San Francisco,37.7771,-122.42,2023-06-25,265.5,16.6,30.0
884,San Francisco,37.7771,-122.42,2023-06-26,262.0,19.0,32.2
885,San Francisco,37.7771,-122.42,2023-06-27,261.0,16.5,29.9
886,San Francisco,37.7771,-122.42,2023-06-28,271.7,17.7,31.7
887,San Francisco,37.7771,-122.42,2023-06-29,295.1,18.2,31.1
888,San Francisco,37.7771,-122.42,2023-06-30,301.4,19.2,33.3
889,San Francisco,37.7771,-122.42,2023-07-01,309.9,13.8,16.1
890,San Francisco,37.7771,-122.42,2023-07-02,305.8,14.7,20.8
891,San Francisco,37.7771,-122.42,2023-07-03,317.3,18.1,37.4
892,San Francisco,37.7771,-122.42,2023-07-04,302.4,17.5,34.4
893,San Francisco,37.7771,-122.42,2023-07-05,283.7,16.9,31.1
894,San Francisco,37.7771,-122.42,2023-07-06,273.0,18.7,34.4
895,San Francisco,37.7771,-122.42,2023-07-07,259.6,17.8,33.9
896,San Francisco,37.7771,-122.42,2023-07-08,263.1,22.6,37.3
897,San Francisco,37.7771,-122.42,2023-07-09,268.3,18.0,33.3
898,San Francisco,37.7771,-122.42,2023-07-10,281.8,17.7,32.2
899,San Francisco,37.7771,-122.42,2023-07-11,305.0,20.1,33.2
900,San Francisco,37.7771,-122.42,2023-07-12,298.5,18.9,32.2
901,San Francisco,37.7771,-122.42,2023-07-13,299.6,17.1,32.2
902,San Francisco,37.7771,-122.42,2023-07-14,302.5,18.5,31.1
903,San Francisco,37.7771,-122.42,2023-07-15,304.1,18.0,29.9
904,San Francisco,37.7771,-122.42,2023-07-16,303.3,20.2,33.6
905,San Francisco,37.7771,-122.42,2023-07-17,312.9,16.8,31.1
906,San Francisco,37.7771,-122.42,2023-07-18,307.3,19.3,35.6
907,San Francisco,37.7771,-122.42,2023-07-19,293.2,21.3,33.3
908,San Francisco,37.7771,-122.42,2023-07-20,292.8,19.9,37.4
909,San Francisco,37.7771,-122.42,2023-07-21,301.8,17.6,26.4
910,San Francisco,37.7771,-122.42,2023-07-22,307.3,17.1,29.9
911,San Francisco,37.7771,-122.42,2023-07-23,299.5,17.6,32.2
912,San Francisco,37.7771,-122.42,2023-07-24,283.1,16.0,31.2
913,San Francisco,37.7771,-122.42,2023-07-25,299.9,16.8,31.2
914,San Francisco,37.7771,-122.42,2023-07-26,300.9,19.6,33.9
915,San Francisco,37.7771,-122.42,2023-07-27,274.7,17.6,32.2
916,San Francisco,37.7771,-122.42,2023-07-28,289.0,18.0,33.3
917,San Francisco,37.7771,-122.42,2023-07-29,283.2,16.3,32.2
918,San Francisco,37.7771,-122.42,2023-07-30,290.7,15.4,29.5
919,San Francisco,37.7771,-122.42,2023-07-31,289.0,20.3,34.4
920,Seattle,47.6036,-122.329,2023-05-01,14.8,6.8,15.0
921,Seattle,47.6036,-122.329,2023-05-02,9.3,10.3,33.6
922,Seattle,47.6036,-122.329,2023-05-03,279.1,9.6,21.9
923,Seattle,47.6036,-122.329,2023-05-04,190.1,12.6,24.2
924,Seattle,47.6036,-122.329,2023-05-05,174.3,10.6,20.8
925,Seattle,47.6036,-122.329,2023-05-06,189.7,7.9,9.2
926,Seattle,47.6036,-122.329,2023-05-07,209.8,7.8,10.3
927,Seattle,47.6036,-122.329,2023-05-08,338.5,10.7,18.3
928,Seattle,47.6036,-122.329,2023-05-09,278.8,8.0,10.3
929,Seattle,47.6036,-122.329,2023-05-10,332.4,9.1,9.2
930,Seattle,47.6036,-122.329,2023-05-11,327.9,9.2,9.2
931,Seattle,47.6036,-122.329,2023-05-12,329.7,9.7,18.3
932,Seattle,47.6036,-122.329,2023-05-13,326.2,11.8,20.8
933,Seattle,47.6036,-122.329,2023-05-14,344.3,12.9,22.2
934,Seattle,47.6036,-122.329,2023-05-15,298.9,12.1,23.1
935,Seattle,47.6036,-122.329,2023-05-16,264.7,9.2,9.2
936,Seattle,47.6036,-122.329,2023-05-17,319.1,10.8,19.7
937,Seattle,47.6036,-122.329,2023-05-18,232.8,8.7,9.2
938,Seattle,47.6036,-122.329,2023-05-19,311.1,9.9,16.1
939,Seattle,47.6036,-122.329,2023-05-20,324.6,11.0,9.2
940,Seattle,47.6036,-122.329,2023-05-21,201.4,9.5,19.7
941,Seattle,47.6036,-122.329,2023-05-22,198.8,11.4,23.0
942,Seattle,47.6036,-122.329,2023-05-23,211.1,7.3,10.3
943,Seattle,47.6036,-122.329,2023-05-24,336.2,9.3,18.3
944,Seattle,47.6036,-122.329,2023-05-25,325.4,11.5,21.2
945,Seattle,47.6036,-122.329,2023-05-26,322.5,9.2,11.4
946,Seattle,47.6036,-122.329,2023-05-27,197.0,9.8,17.9
947,Seattle,47.6036,-122.329,2023-05-28,199.1,7.9,10.3
948,Seattle,47.6036,-122.329,2023-05-29,248.3,6.2,9.2
949,Seattle,47.6036,-122.329,2023-05-30,242.4,8.9,17.2
950,Seattle,47.6036,-122.329,2023-05-31,9.7,6.9,11.4
951,Seattle,47.6036,-122.329,2023-06-01,344.4,9.2,18.3
952,Seattle,47.6036,-122.329,2023-06-02,285.6,8.0,6.9
953,Seattle,47.6036,-122.329,2023-06-03,339.6,7.9,10.3
954,Seattle,47.6036,-122.329,2023-06-04,352.0,14.3,24.2
955,Seattle,47.6036,-122.329,2023-06-05,346.4,18.2,28.0
956,Seattle,47.6036,-122.329,2023-06-06,339.3,11.6,21.9
957,Seattle,47.6036,-122.329,2023-06-07,322.2,7.9,9.2
958,Seattle,47.6036,-122.329,2023-06-08,199.3,9.9,17.9
959,Seattle,47.6036,-122.329,2023-06-09,191.2,9.8,18.3
960,Seattle,47.6036,-122.329,2023-06-10,168.8,7.0,8.1
961,Seattle,47.6036,-122.329,2023-06-11,355.8,9.6,12.8
962,Seattle,47.6036,-122.329,2023-06-12,309.4,8.8,19.7
963,Seattle,47.6036,-122.329,2023-06-13,190.8,12.3,23.0
964,Seattle,47.6036,-122.329,2023-06-14,197.4,12.6,22.4
965,Seattle,47.6036,-122.329,2023-06-15,232.6,6.9,8.1
966,Seattle,47.6036,-122.329,2023-06-16,225.8,9.2,16.1
967,Seattle,47.6036,-122.329,2023-06-17,21.8,7.6,11.4
968,Seattle,47.6036,-122.329,2023-06-18,193.1,13.3,33.5
969,Seattle,47.6036,-122.329,2023-06-19,191.0,8.7,23.0
970,Seattle,47.6036,-122.329,2023-06-20,175.8,9.2,15.0
971,Seattle,47.6036,-122.329,2023-06-21,331.1,8.0,11.4
972,Seattle,47.6036,-122.329,2023-06-22,333.5,10.5,19.7
973,Seattle,47.6036,-122.329,2023-06-23,286.6,11.5,25.3
974,Seattle,47.6036,-122.329,2023-06-24,232.3,9.9,11.4
975,Seattle,47.6036,-122.329,2023-06-25,327.4,8.5,18.3
976,Seattle,47.6036,-122.329,2023-06-26,229.2,8.0,8.1
977,Seattle,47.6036,-122.329,2023-06-27,197.4,8.1,10.3
978,Seattle,47.6036,-122.329,2023-06-28,206.9,7.1,8.1
979,Seattle,47.6036,-122.329,2023-06-29,304.9,8.3,19.7
980,Seattle,47.6036,-122.329,2023-06-30,333.4,8.8,16.1
981,Seattle,47.6036,-122.329,2023-07-01,342.9,11.0,20.6
982,Seattle,47.6036,-122.329,2023-07-02,333.0,12.1,19.7
983,Seattle,47.6036,-122.329,2023-07-03,323.2,11.2,20.8
984,Seattle,47.6036,-122.329,2023-07-04,328.1,12.2,19.7
985,Seattle,47.6036,-122.329,2023-07-05,325.5,8.8,11.4
986,Seattle,47.6036,-122.329,2023-07-06,236.6,8.4,9.2
987,Seattle,47.6036,-122.329,2023-07-07,192.7,10.3,16.1
988,Seattle,47.6036,-122.329,2023-07-08,212.2,8.3,10.3
989,Seattle,47.6036,-122.329,2023-07-09,307.2,7.1,8.1
990,Seattle,47.6036,-122.329,2023-07-10,198.8,9.5,18.3
991,Seattle,47.6036,-122.329,2023-07-11,274.9,7.5,8.1
992,Seattle,47.6036,-122.329,2023-07-12,257.7,7.9,18.3
993,Seattle,47.6036,-122.329,2023-07-13,294.2,7.6,9.2
994,Seattle,47.6036,-122.329,2023-07-14,327.0,8.6,18.3
995,Seattle,47.6036,-122.329,2023-07-15,321.8,9.1,11.4
996,Seattle,47.6036,-122.329,2023-07-16,317.5,7.2,9.2
997,Seattle,47.6036,-122.329,2023-07-17,193.7,14.3,24.2
998,Seattle,47.6036,-122.329,2023-07-18,334.4,11.9,19.7
999,Seattle,47.6036,-122.329,2023-07-19,330.1,10.8,19.7
1000,Seattle,47.6036,-122.329,2023-07-20,204.9,8.4,33.3
1001,Seattle,47.6036,-122.329,2023-07-21,231.0,7.7,9.2
1002,Seattle,47.6036,-122.329,2023-07-22,282.2,9.8,11.4
1003,Seattle,47.6036,-122.329,2023-07-23,317.2,9.2,10.3
1004,Seattle,47.6036,-122.329,2023-07-24,186.4,12.9,22.6
1005,Seattle,47.6036,-122.329,2023-07-25,220.9,11.9,21.9
1006,Seattle,47.6036,-122.329,2023-07-26,339.3,11.5,21.7
1007,Seattle,47.6036,-122.329,2023-07-27,317.2,7.7,17.2
1008,Seattle,47.6036,-122.329,2023-07-28,298.7,6.6,8.1
1009,Seattle,47.6036,-122.329,2023-07-29,255.9,10.3,17.2
1010,Seattle,47.6036,-122.329,2023-07-30,316.4,8.6,8.1
1011,Seattle,47.6036,-122.329,2023-07-31,338.9,9.9,20.8
1012,Phoenix,33.4483,-112.076,2023-05-01,166.9,25.4,39.6
1013,Phoenix,33.4483,-112.076,2023-05-02,265.0,21.7,28.9
1014,Phoenix,33.4483,-112.076,2023-05-03,221.4,21.2,36.1
1015,Phoenix,33.4483,-112.076,2023-05-04,236.5,18.8,30.2
1016,Phoenix,33.4483,-112.076,2023-05-05,280.2,15.3,20.8
1017,Phoenix,33.4483,-112.076,2023-05-06,280.1,13.4,23.0
1018,Phoenix,33.4483,-112.076,2023-05-07,278.5,9.4,18.3
1019,Phoenix,33.4483,-112.076,2023-05-08,296.4,11.5,23.0
1020,Phoenix,33.4483,-112.076,2023-05-09,275.4,16.1,26.4
1021,Phoenix,33.4483,-112.076,2023-05-10,239.7,16.4,25.3
1022,Phoenix,33.4483,-112.076,2023-05-11,190.8,11.2,10.3
1023,Phoenix,33.4483,-112.076,2023-05-12,228.1,14.3,17.2
1024,Phoenix,33.4483,-112.076,2023-05-13,142.6,11.3,20.8
1025,Phoenix,33.4483,-112.076,2023-05-14,108.3,18.9,29.2
1026,Phoenix,33.4483,-112.076,2023-05-15,98.1,13.4,21.9
1027,Phoenix,33.4483,-112.076,2023-05-16,92.4,24.3,43.4
1028,Phoenix,33.4483,-112.076,2023-05-17,118.5,14.1,31.5
1029,Phoenix,33.4483,-112.076,2023-05-18,61.3,20.8,35.6
1030,Phoenix,33.4483,-112.076,2023-05-19,31.4,19.3,37.9
1031,Phoenix,33.4483,-112.076,2023-05-20,257.9,10.9,24.2
1032,Phoenix,33.4483,-112.076,2023-05-21,223.8,12.3,23.0
1033,Phoenix,33.4483,-112.076,2023-05-22,254.3,13.3,21.7
1034,Phoenix,33.4483,-112.076,2023-05-23,233.6,17.1,25.3
1035,Phoenix,33.4483,-112.076,2023-05-24,212.0,14.6,22.5
1036,Phoenix,33.4483,-112.076,2023-05-25,216.9,18.2,24.2
1037,Phoenix,33.4483,-112.076,2023-05-26,210.7,16.9,31.7
1038,Phoenix,33.4483,-112.076,2023-05-27,247.7,9.9,20.8
1039,Phoenix,33.4483,-112.076,2023-05-28,223.5,11.1,24.2
1040,Phoenix,33.4483,-112.076,2023-05-29,267.1,18.9,32.2
1041,Phoenix,33.4483,-112.076,2023-05-30,234.4,21.9,30.9
1042,Phoenix,33.4483,-112.076,2023-05-31,239.2,18.8,32.9
1043,Phoenix,33.4483,-112.076,2023-06-01,113.7,11.8,19.7
1044,Phoenix,33.4483,-112.076,2023-06-02,278.3,11.7,29.8
1045,Phoenix,33.4483,-112.076,2023-06-03,255.1,8.7,20.8
1046,Phoenix,33.4483,-112.076,2023-06-04,286.2,13.5,27.7
1047,Phoenix,33.4483,-112.076,2023-06-05,235.7,16.9,31.6
1048,Phoenix,33.4483,-112.076,2023-06-06,265.7,21.0,31.6
1049,Phoenix,33.4483,-112.076,2023-06-07,235.3,13.1,25.3
1050,Phoenix,33.4483,-112.076,2023-06-08,240.9,13.1,26.4
1051,Phoenix,33.4483,-112.076,2023-06-09,210.3,10.1,18.5
1052,Phoenix,33.4483,-112.076,2023-06-10,214.3,15.0,28.6
1053,Phoenix,33.4483,-112.076,2023-06-11,221.2,19.9,31.1
1054,Phoenix,33.4483,-112.076,2023-06-12,203.2,15.1,20.8
1055,Phoenix,33.4483,-112.076,2023-06-13,280.9,8.9,18.3
1056,Phoenix,33.4483,-112.076,2023-06-14,250.1,18.1,26.2
1057,Phoenix,33.4483,-112.076,2023-06-15,237.2,13.9,23.0
1058,Phoenix,33.4483,-112.076,2023-06-16,245.9,14.5,22.3
1059,Phoenix,33.4483,-112.076,2023-06-17,181.6,10.9,20.8
1060,Phoenix,33.4483,-112.076,2023-06-18,226.6,20.9,31.7
1061,Phoenix,33.4483,-112.076,2023-06-19,242.6,16.7,26.3
1062,Phoenix,33.4483,-112.076,2023-06-20,247.9,16.7,24.0
1063,Phoenix,33.4483,-112.076,2023-06-21,213.0,13.5,23.0
1064,Phoenix,33.4483,-112.076,2023-06-22,306.3,15.2,19.7
1065,Phoenix,33.4483,-112.076,2023-06-23,290.4,13.8,18.9
1066,Phoenix,33.4483,-112.076,2023-06-24,251.5,10.8,18.3
1067,Phoenix,33.4483,-112.076,2023-06-25,323.5,11.1,21.9
1068,Phoenix,33.4483,-112.076,2023-06-26,274.2,16.1,33.3
1069,Phoenix,33.4483,-112.076,2023-06-27,254.2,13.0,23.7
1070,Phoenix,33.4483,-112.076,2023-06-28,269.7,16.5,27.7
1071,Phoenix,33.4483,-112.076,2023-06-29,252.3,12.2,23.0
1072,Phoenix,33.4483,-112.076,2023-06-30,144.9,10.1,20.8
1073,Phoenix,33.4483,-112.076,2023-07-01,228.9,12.9,21.3
1074,Phoenix,33.4483,-112.076,2023-07-02,263.4,19.1,27.5
1075,Phoenix,33.4483,-112.076,2023-07-03,262.9,20.0,28.0
1076,Phoenix,33.4483,-112.076,2023-07-04,252.9,17.0,25.3
1077,Phoenix,33.4483,-112.076,2023-07-05,254.8,15.4,25.1
1078,Phoenix,33.4483,-112.076,2023-07-06,227.4,14.6,23.0
1079,Phoenix,33.4483,-112.076,2023-07-07,281.1,13.2,20.8
1080,Phoenix,33.4483,-112.076,2023-07-08,294.2,12.0,18.3
1081,Phoenix,33.4483,-112.076,2023-07-09,276.9,11.4,15.0
1082,Phoenix,33.4483,-112.076,2023-07-10,288.3,16.4,22.9
1083,Phoenix,33.4483,-112.076,2023-07-11,277.3,15.7,20.8
1084,Phoenix,33.4483,-112.076,2023-07-12,275.6,14.8,19.7
1085,Phoenix,33.4483,-112.076,2023-07-13,266.8,15.0,22.9
1086,Phoenix,33.4483,-112.076,2023-07-14,256.7,15.7,23.2
1087,Phoenix,33.4483,-112.076,2023-07-15,261.0,15.8,23.0
1088,Phoenix,33.4483,-112.076,2023-07-16,245.3,13.6,25.3
1089,Phoenix,33.4483,-112.076,2023-07-17,239.2,23.8,42.6
1090,Phoenix,33.4483,-112.076,2023-07-18,254.6,17.9,29.4
1091,Phoenix,33.4483,-112.076,2023-07-19,265.0,16.1,30.5
1092,Phoenix,33.4483,-112.076,2023-07-20,246.0,17.5,23.9
1093,Phoenix,33.4483,-112.076,2023-07-21,272.4,24.6,44.2
1094,Phoenix,33.4483,-112.076,2023-07-22,220.1,18.3,38.4
1095,Phoenix,33.4483,-112.076,2023-07-23,192.3,22.5,35.9
1096,Phoenix,33.4483,-112.076,2023-07-24,278.4,14.2,26.4
1097,Phoenix,33.4483,-112.076,2023-07-25,244.0,12.9,19.7
1098,Phoenix,33.4483,-112.076,2023-07-26,249.0,19.4,42.5
1099,Phoenix,33.4483,-112.076,2023-07-27,252.4,16.7,23.7
1100,Phoenix,33.4483,-112.076,2023-07-28,303.3,16.6,26.6
1101,Phoenix,33.4483,-112.076,2023-07-29,254.5,11.0,19.7
1102,Phoenix,33.4483,-112.076,2023-07-30,276.9,19.6,34.8
1103,Phoenix,33.4483,-112.076,2023-07-31,174.4,14.6,37.0
